total overland flow [m**3] for all sub-basins (MAP-IDs)
Year	Day	4	33	100	30	32	101	25	26	28	31	3	103	104	105	19	106	2	500	18	107	1
2000	1	0.00000E+00	0.00000E+00	0.28673E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
2000	2	0.00000E+00	0.98589E+00	0.47788E+01	0.22012E+01	0.11239E+01	0.18102E+01	0.00000E+00	0.84770E+00	0.00000E+00	0.27677E+01	0.00000E+00	0.49006E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
2000	3	0.00000E+00	0.00000E+00	0.00000E+00	0.66036E+01	0.00000E+00	0.00000E+00	0.46812E+01	0.76293E+01	0.49710E+01	0.00000E+00	0.27742E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.22009E+01	0.23502E+01	0.00000E+00	0.63646E+01	0.10898E+02	0.80404E+01
2000	4	0.00000E+00	0.00000E+00	0.47788E+01	0.35953E+02	0.22477E+00	0.13577E+01	0.29425E+02	0.29670E+02	0.22369E+02	0.73806E+01	0.19419E+02	0.24503E+01	0.29470E+01	0.27341E+02	0.65860E+01	0.66026E+01	0.64631E+01	0.00000E+00	0.47734E+01	0.36326E+01	0.33502E+01
2000	5	0.00000E+00	0.73942E+00	0.19115E+01	0.13207E+02	0.44955E+00	0.00000E+00	0.66875E+01	0.12716E+02	0.79535E+01	0.46129E+01	0.92474E+01	0.98011E+00	0.49117E+00	0.10516E+02	0.32930E+01	0.55021E+01	0.82258E+01	0.00000E+00	0.15911E+02	0.72652E+01	0.10721E+02
2000	6	0.00000E+00	0.00000E+00	0.12425E+02	0.15408E+02	0.00000E+00	0.90511E+00	0.42800E+02	0.54253E+02	0.15410E+02	0.46129E+01	0.14796E+02	0.29403E+01	0.49117E+01	0.12619E+02	0.49395E+01	0.00000E+00	0.70506E+01	0.00000E+00	0.11138E+02	0.90815E+00	0.12731E+02
2000	7	0.00000E+00	0.36971E+01	0.86018E+01	0.23479E+02	0.44955E+01	0.63358E+01	0.61525E+02	0.76294E+02	0.32311E+02	0.23987E+02	0.36989E+02	0.98011E+01	0.88411E+01	0.27341E+02	0.98789E+01	0.66026E+01	0.41129E+01	0.00000E+00	0.10342E+02	0.11806E+02	0.80404E+01
2000	8	0.00000E+00	0.22183E+01	0.86018E+01	0.37420E+02	0.26973E+01	0.90511E+01	0.88946E+02	0.14072E+03	0.47723E+02	0.65503E+02	0.10912E+03	0.28913E+02	0.24559E+02	0.14512E+03	0.27990E+02	0.79231E+02	0.24677E+02	0.00000E+00	0.37392E+02	0.47224E+02	0.49583E+02
2000	9	0.00000E+00	0.93660E+01	0.11469E+02	0.42559E+02	0.51698E+01	0.90511E+01	0.52837E+02	0.82237E+02	0.25851E+02	0.59047E+02	0.61961E+02	0.26953E+02	0.19156E+02	0.88336E+02	0.17288E+02	0.38517E+02	0.18802E+02	0.00000E+00	0.18298E+02	0.14530E+02	0.10052E+02
2000	10	0.00000E+00	0.00000E+00	0.28673E+01	0.38390E-02	0.00000E+00	0.00000E+00	0.13460E+01	0.34024E+01	0.34910E-02	0.39450E-02	0.49481E-02	0.20779E-02	0.54581E-03	0.79350E-02	0.00000E+00	0.33595E-02	0.41788E-06	0.00000E+00	0.00000E+00	0.00000E+00	0.19411E-03
2000	11	0.00000E+00	0.00000E+00	0.38230E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.50005E-03	0.23550E-02	0.81540E-03	0.00000E+00	0.74714E-03	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.33502E+01
2000	12	0.00000E+00	0.00000E+00	0.95576E+00	0.14675E+01	0.00000E+00	0.90511E+00	0.46816E+01	0.84785E+01	0.34804E+01	0.46129E+01	0.73985E+01	0.34304E+01	0.44206E+01	0.16825E+02	0.98789E+01	0.17607E+02	0.99884E+01	0.00000E+00	0.87513E+01	0.16347E+02	0.10051E+02
2000	13	0.00000E+00	0.27112E+01	0.86018E+01	0.58699E+02	0.20230E+01	0.40730E+01	0.56844E+02	0.50016E+02	0.62138E+02	0.42439E+02	0.38839E+02	0.24503E+02	0.25541E+02	0.46270E+02	0.31283E+02	0.23109E+02	0.19389E+02	0.00000E+00	0.21481E+02	0.16347E+02	0.10051E+02
2000	14	0.00000E+00	0.49295E+00	0.00000E+00	0.44041E+01	0.44955E+00	0.22628E+01	0.10702E+02	0.17803E+02	0.49742E+01	0.73806E+01	0.92478E+01	0.39205E+01	0.44206E+01	0.12619E+02	0.74092E+01	0.18707E+02	0.10576E+02	0.00000E+00	0.16707E+02	0.32693E+02	0.19431E+02
2000	15	0.00000E+00	0.00000E+00	0.00000E+00	0.36687E+01	0.00000E+00	0.00000E+00	0.10701E+02	0.34757E+02	0.34812E+01	0.27677E+01	0.36993E+01	0.34304E+01	0.34382E+01	0.42063E+02	0.16465E+01	0.12105E+02	0.23502E+01	0.00000E+00	0.39779E+01	0.81733E+01	0.53603E+01
